year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,0.0,6.595870191580689,1.0,,
2017,12,-0.24118073342836033,-0.3616550468756109,G1,G10,-0.24118073342836033,-0.3616550468756109,-0.20837844474318756,-0.032802288685172765,-0.03944285654835622,-1.2861644624460198,0.4166666666666667,0.5092445970034416,0.053668867299239364
2018,12,-0.2601722411230708,-0.4092276639359004,G1,G10,-0.2601722411230708,-0.4092276639359004,-0.31300874315117466,0.05283650202810386,-0.03328951591794416,1.016653298242378,0.5833333333333334,1.5180001243048735,0.13134785155300488
2019,12,0.2806683793048912,0.06308450942782096,G1,G10,0.2806683793048912,0.06308450942782096,0.23191307815818663,0.048755301146704566,-0.023403851637053386,1.1126332722153025,0.6666666666666666,1.174484605764957,0.07662795978730075
2020,12,0.03407966220955827,-0.2693093017112995,G1,G10,0.03407966220955827,-0.2693093017112995,-0.0023411739685105237,0.036420836178068794,-0.0722540288469723,0.34955959522611263,0.5,1.2784773046352549,0.2544419753147513
2021,12,0.19031525314657127,0.09413056974435796,G1,G10,0.19031525314657127,0.09413056974435796,0.05826006212485635,0.13205519102171492,-0.07406162843755004,1.141593113700004,0.5,2.193510964204981,-0.049230715080523124
2022,12,-0.07067726657045248,-0.2457250339971504,G1,G10,-0.07067726657045248,-0.2457250339971504,-0.09104207055638247,0.02036480398592999,-0.04134063217427708,0.269380903653879,0.6666666666666666,0.6138280449827523,0.10264901498803214
2023,12,-0.21241663507344277,-0.4265081618821913,G1,G10,-0.21241663507344277,-0.4265081618821913,-0.3227519459452467,0.11033531087180393,-0.01302506016491256,2.8935913831279896,0.75,3.1162216958645965,0.23380297087678636
2024,12,0.1949449042029976,-0.0005381750528300477,G1,G10,0.1949449042029976,-0.0005381750528300477,0.14896792910812517,0.04597697509487242,-0.05538572978267686,0.429727342154278,0.5833333333333334,0.9723103150530448,0.05485399345187214
2025,12,0.34168477038859346,0.11521580696783706,G1,G10,0.34168477038859346,0.11521580696783706,0.27964393481905936,0.0620408355695341,-0.04107245615640187,0.8013614405336984,0.6666666666666666,0.8792763699781366,0.07794005165961604
2026,6,,,G1,G10,,,,,-0.10082543702426305,0.377624298083436,0.3333333333333333,2.7955467030722088,
