year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.03209618833081246,0.044181260234451875,2.516552430748298,0.8333333333333334,0.0029251934996439946
2017,12,-0.016753782308335356,0.08104377758695079,-0.7161167221222373,0.5,-0.013566789900526838
2018,12,0.025431425267447086,0.07977523800242385,1.1043156191090504,0.5833333333333334,0.01659035187102053
2019,12,0.017212992127800766,0.06823599463447001,0.8738431109663448,0.5833333333333334,0.012835065277105756
2020,12,0.009106153658623007,0.09844625444146571,0.3204250052528345,0.5833333333333334,0.007934327582557877
2021,12,0.001288199328511052,0.07130651066405921,0.06258128932346883,0.5833333333333334,0.010232344762155168
2022,12,0.0019167764216491447,0.06156155077547462,0.10785804149589465,0.5833333333333334,-0.009132394687953469
2023,12,-0.014406363034116125,0.05078845887201755,-0.9826072017758795,0.5,-0.039867881213957033
2024,12,-0.015609376211897124,0.08413495842293511,-0.6426872534376337,0.4166666666666667,-0.00605536289786211
2025,12,0.01148480210834345,0.0658922117277645,0.6037818505382835,0.5833333333333334,0.04133018838904188
2026,6,0.017025507170773356,0.05718301483603068,1.0313917001041655,0.6666666666666666,0.04868857652668455
