year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.0403095304167623,0.10418704724060239,1.3402463465509706,0.6666666666666666,0.035155469888400244
2017,12,0.012294012695151011,0.09062967260116432,0.46990911487911025,0.5,0.006598919991604741
2018,12,0.027769592305127922,0.07463400127684935,1.2889123979709465,0.6666666666666666,0.043565138417247636
2019,12,-0.015522395924142894,0.09609516209725304,-0.5595615389795797,0.5,-0.0012071042439464423
2020,12,0.01486195434398884,0.077644447114284,0.6630650608064421,0.5,0.01215343499251164
2021,12,-0.008766543002581543,0.10095761202757306,-0.3008014469094543,0.5,-0.028066633921880486
2022,12,-0.02419582514629176,0.10889590859833781,-0.7696964748052928,0.4166666666666667,-0.036942270025850266
2023,12,0.056587064997600495,0.06565074834884757,2.9858508575178173,0.75,0.05330319669932306
2024,12,-0.008526284377550278,0.11499294069234889,-0.25684981448048927,0.5833333333333334,-0.009558937069453433
2025,12,0.009315969308789437,0.10292754224483962,0.313535751707597,0.5,0.007135766817536721
2026,6,0.03790224968765717,0.07864026531974906,1.6695931000043913,0.8333333333333334,0.018801329660322507
