universe,factor,factor_short,variant,effective_sign,long_group,short_group,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zz500,A1_tau_20d,A1,S2,1,G5,G1,120,0.013029186640230077,0.6153722420413394,0.5916666666666667,0.7638120796023855,0.4486576459933444,-0.3151544336090411,-0.3151544336090411,0.011032029831082571,0.5122580749721236,0.0243464085587326,1.2670811574535437,0.6666666666666666,-0.000630007613138055,0.37784900391615983,-0.45880049980286297
zz500,A1v_tau_vol_20d,A1v,S2,1,G5,G1,120,0.006837136721842341,0.3323019177895915,0.5666666666666667,0.30255073116454656,0.3625007884459526,0.059950057281406066,0.059950057281406066,0.004107209320895096,0.1991940965865586,0.02230672532721006,1.098159038732988,0.6666666666666666,0.00037598589419376906,0.5546684735240223,-0.454235660362792
zz500,A2a_high_tau_ret_std_20d,A2a,S2,1,G5,G1,120,0.0025493942393495844,0.12608236042192086,0.5333333333333333,0.500481292869355,-0.2387581121197211,-0.7392394049890761,-0.26172318074963397,0.0004958403697430283,0.025593655397472662,0.014186199500453404,0.570666456880309,0.5555555555555556,-0.003277663106000018,3.660388292201164e-05,-0.9613326061341565
zz500,A2b_low_tau_cum_ret_20d,A2b,S2,-1,G1,G5,120,-0.0008541323583191286,-0.03934009174332122,0.49166666666666664,-0.17488114027379334,0.1065107172487065,0.28139185752249984,-0.06837042302508684,0.001031829348983237,0.04594052393307753,-0.011541248699699195,-0.6767902207163574,0.5,0.0015880159014071337,0.009829936140775717,-0.6494338249927755
zz500,A2c_high_tau_vol_share_20d,A2c,S2,1,G5,G1,120,0.025609911687556854,1.0781959973906865,0.6583333333333333,1.1759379470514204,0.9714652314724754,-0.20447271557894497,-0.20447271557894497,0.027619410523486543,1.137357941614502,0.014222751617288663,0.6840640131181599,0.6111111111111112,-0.002390367230417874,0.0012684796640910307,-0.42720576016691036
zz500,A2d_high_tau_turnover_20d,A2d,S2,1,G5,G1,120,0.019156692665743647,0.8455494854945412,0.6083333333333333,0.8749777266033876,0.8089870784718975,-0.06599064813149003,-0.06599064813149003,0.017430702788140316,0.7577517577954199,0.028937301972162488,1.3805533203009632,0.7222222222222222,-0.0017535360083420384,0.026367397028454843,-0.4344754842927769
zz500,A3_tort_vol_joint_20d,A3,S2,1,G5,G1,120,0.02046719097322954,1.1067367028466972,0.6416666666666667,1.5706001795304587,0.6700469214316231,-0.9005532580988356,-0.9005532580988356,0.02452809119611965,1.335234500158051,-0.0025445769564810487,-0.13919634650379395,0.5555555555555556,-0.0044140627075092125,5.061963090884183e-11,-0.43858474719419016
zz500,B1_lead_lag_20d,B1,S2,1,G5,G1,120,0.008955575431296828,0.6093734063608939,0.6333333333333333,0.5550054336531942,0.6588209203000364,0.10381548664684215,0.10381548664684215,0.008493323515765996,0.5946778099604292,0.011575002952638212,0.6690897154151777,0.5555555555555556,-4.2955730280252575e-05,0.9295037977332395,-0.3607051852330909
zz500,B2_path_asym_20d,B2,S2,1,G5,G1,120,-0.005631736946822384,-0.29175246169142877,0.4666666666666667,-0.4170843932119587,-0.17346171598588603,0.2436226772260727,-0.2436226772260727,-0.0038688866282997744,-0.1983977235457421,-0.015621222085117173,-0.8488882258234829,0.3888888888888889,0.0012566859631855587,0.0013830923277505234,-0.8660796771971184
zz500,B2a_path_asym_amt_20d,B2a,S2,1,G5,G1,120,-0.005715867653583188,-0.2950703603083032,0.4583333333333333,-0.43548771163988426,-0.1623574153460602,0.273130296293824,-0.273130296293824,-0.004041788599091518,-0.20640271213764214,-0.015202315629035984,-0.825459368048535,0.3333333333333333,0.0013276833938522016,0.0006603885997552078,-0.8768706333095955
zz500,B3_cond_lead_lag_20d,B3,S2,-1,G1,G5,120,-0.017602088753474812,-1.1183037845356103,0.325,-1.3247041678829743,-0.8944646641194451,0.43023950376352915,-0.43023950376352915,-0.017950317843073,-1.138470324210695,-0.015628790579085054,-0.9751800850066471,0.3333333333333333,0.0005939169570075293,0.35045572129485947,-2.152418087549452
zz500,B4_cross_20d,B4,S2,-1,G1,G5,120,-0.007531416667759711,-0.5480722454470262,0.44166666666666665,-1.3080337002769344,0.19383139158585347,1.5018650918627878,-1.114202308691081,-0.01028256999554036,-0.7619957544437788,0.00805845218966396,0.5499120073757758,0.5555555555555556,0.004229991742522082,1.784290361376305e-14,-1.3278544718738292
