year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.027830815565323252,0.022106780864755704,4.36104983987693,0.8333333333333334,0.009367011770775395
2017,12,0.05801023435736349,0.06189172338555413,3.246853303470398,0.9166666666666666,0.03372868495728928
2018,12,0.0426284898374902,0.040958979724979604,3.605300265984755,0.75,0.03316433567548025
2019,12,0.00685653943210256,0.053986897617131914,0.43995395863356535,0.5,-0.010439788829279562
2020,12,0.08248210436213144,0.06189380019194598,4.616397604521315,0.9166666666666666,0.06619721294527493
2021,12,0.028521581979555094,0.06978138502035924,1.415874135671491,0.8333333333333334,0.001156468954310345
2022,12,0.014084631461324068,0.07788198984986867,0.6264682590653532,0.6666666666666666,-0.0022450276226460095
2023,12,0.037457481988158355,0.03655631204105576,3.549497107597873,0.8333333333333334,0.01792655767372386
2024,12,0.0032992839529821377,0.056372256527724936,0.20274254703113534,0.5,-0.010976933069232147
2025,12,0.027355004250993752,0.06181996059279097,1.5328465676669798,0.6666666666666666,0.003505808640367848
2026,6,0.005523562017374083,0.05550164037241659,0.34474981238948194,0.6666666666666666,-0.01652060644242913
