,ann_ret,vol,sharpe,max_dd
G1,-0.07501684187197388,0.22530893127192125,-0.33295103504546575,-0.6771827225385456
G2,-0.0796422227102147,0.21086465449057631,-0.37769356321295644,-0.6919276803541666
G3,-0.06896195725800269,0.20159424567801867,-0.34208296484884304,-0.6465372191791019
G4,-0.05373305776122561,0.19761072360932477,-0.2719136734069936,-0.5366267339798991
G5,-0.04988537172338192,0.18504680601104329,-0.2695824521305428,-0.5406685480095229
LS,-0.0895921829236741,0.07093183502729818,-1.2630743711789563,-0.622136975158684
LS_gross,0.015146822463833809,0.07112219096738005,0.212969008094546,-0.14458375912827814
LS_effective,-0.0895921829236741,0.07093183502729818,-1.2630743711789563,-0.622136975158684
LS_raw_gross_GN_minus_G1,0.015146822463833809,0.07112219096738005,0.212969008094546,-0.14458375912827814
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
