ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.0033075768587115437,0.0781622123003001,-0.14658979065784358,-0.010954818971043306,0.07948275454207601,-0.4774445262971337,0.4666666666666667,-0.4635576202060582,120
