ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.031247099717535066,0.12195967856833588,0.887532091511978,0.053897699207421705,0.11431842044449501,1.633219792144436,0.625,2.8066229056708454,120
