ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.0008658371127603421,0.10184117164860418,-0.029451229715898697,-0.015769666580848773,0.09559335093190405,-0.57145948897446,0.5166666666666667,-0.09313296579507357,120
