year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G10,G1,,,,,-0.018593465712857027,-0.22306155279982678,0.5,0.8324899724657336,
2017,12,-0.25198302270987416,-0.273125157969658,G10,G1,-0.273125157969658,-0.25198302270987416,-0.20837844474318756,-0.06474671322647041,-0.08162671610939332,-2.2571045062738615,0.3333333333333333,0.3063570414752125,-0.14873339642004113
2018,12,-0.3081994028038795,-0.3159946993754288,G10,G1,-0.3159946993754288,-0.3081994028038795,-0.31300874315117466,-0.002985956224254127,-0.05022604585911816,0.03868354155922772,0.6666666666666666,0.5147517256111106,-0.1299714724049783
2019,12,0.18524016507567054,0.05629930275674733,G10,G1,0.05629930275674733,0.18524016507567054,0.23191307815818663,-0.1756137754014393,-0.1371347596848802,-5.905003976195311,0.08333333333333333,0.34882862724334607,-0.22027318724662204
2020,12,-0.11264874102227995,-0.16279299929207192,G10,G1,-0.16279299929207192,-0.11264874102227995,-0.0023411739685105237,-0.1604518253235614,-0.11668748713792232,-1.4637922584239642,0.3333333333333333,0.5594568703208523,-0.18365979241236086
2021,12,-0.052989299924513844,0.12482608314009602,G10,G1,0.12482608314009602,-0.052989299924513844,0.05826006212485635,0.06656602101523967,-0.08663524637113007,0.6001050633428852,0.5833333333333334,1.0551758251904129,0.050214582130322594
2022,12,-0.13302143009803868,-0.16794929322772845,G10,G1,-0.16794929322772845,-0.13302143009803868,-0.09104207055638247,-0.07690722267134598,-0.09970222222843916,-1.205199705044229,0.3333333333333333,0.8481405911167073,-0.16336038726011892
2023,12,-0.3826411262345438,-0.26639714038010376,G10,G1,-0.26639714038010376,-0.3826411262345438,-0.3227519459452467,0.05635480556514294,-0.017552713071753545,1.3972266121448917,0.5833333333333334,2.190551767415804,0.04312727602416544
2024,12,0.028635562348331645,0.11609940069719893,G10,G1,0.11609940069719893,0.028635562348331645,0.14896792910812517,-0.032868528410926245,-0.041448380727031164,-0.5478339014986444,0.5833333333333334,0.4790042163741345,-0.060760188397352866
2025,12,0.21758320440355083,0.25992272557272167,G10,G1,0.25992272557272167,0.21758320440355083,0.27964393481905936,-0.01972120924633769,-0.048876412756754806,-0.28752071468266827,0.25,2.42959929590378,-0.0893896578622011
2026,6,,,G10,G1,,,,,-0.18637911467164892,-1.2024368707300717,0.16666666666666666,1.958142309349323,
