,ann_ret,vol,sharpe,max_dd
G1,-0.12070234989287376,0.23467649984705705,-0.5143350526002292,-0.785903231645337
G2,-0.07956827393693622,0.2300771586037396,-0.3458329997632496,-0.6806041740518546
G3,-0.08196301420642871,0.2321279600668715,-0.3530941045741184,-0.7209019157036322
G4,-0.08502799148367812,0.23630098605602437,-0.35982918608523673,-0.701385428182876
G5,-0.08884957472034294,0.2357671558480863,-0.37685306250880884,-0.7152244706246778
G6,-0.10267384359508713,0.22570843065117702,-0.4548959172631229,-0.7521777670789612
G7,-0.11442737269202963,0.23213418229611832,-0.492936333461059,-0.7625446890758046
G8,-0.08398463677946433,0.22858426903150106,-0.36741214579333303,-0.6663956773402738
G9,-0.08602423053658925,0.2366377977099396,-0.3635270078114657,-0.6969469155807492
G10,-0.11108707450480926,0.21879744477225724,-0.5077165074776719,-0.7508175227763758
LS,-0.11439416862298446,0.09263923819179122,-1.2348349452761471,-0.7018141573581591
LS_gross,-0.0004332919774477917,0.09251296573322172,-0.004683581096051654,-0.27359683925364187
LS_effective,-0.11439416862298446,0.09263923819179122,-1.2348349452761471,-0.7018141573581591
LS_raw_gross_GN_minus_G1,-0.0004332919774477917,0.09251296573322172,-0.004683581096051654,-0.27359683925364187
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
