,ann_ret,vol,sharpe,max_dd
G1,-0.10593017917341929,0.22901038799960688,-0.4625562189502126,-0.7804150366490386
G2,-0.09675698725046222,0.2231432789359376,-0.43360923847605676,-0.7370728286437691
G3,-0.0724334507796005,0.2195474827800885,-0.32992157260192345,-0.665560384450878
G4,-0.0701675878719622,0.2199453437295395,-0.31902283850230206,-0.646810625763365
G5,-0.053647574860163916,0.22042832553503452,-0.24337877053662624,-0.6069083469469251
G6,-0.06585739579570815,0.21043206469608197,-0.3129627411622044,-0.6239488584101713
G7,-0.060638029037750396,0.208186066883425,-0.2912684309065938,-0.617968231229561
G8,-0.057180590663478026,0.20771355544064668,-0.2752857922159883,-0.6034240563828057
G9,-0.046229435631520044,0.2018743241655358,-0.2290010669886487,-0.5532554424791183
G10,-0.06301757285895815,0.19453022512479537,-0.3239474627581961,-0.5897816521083963
LS,-0.07066678088215561,0.06911180793064406,-1.0224993817709416,-0.5408872752284533
LS_gross,0.035994589877914596,0.0693442415562626,0.5190710730999964,-0.1831887639798898
LS_effective,-0.07066678088215561,0.06911180793064406,-1.0224993817709416,-0.5408872752284533
LS_raw_gross_GN_minus_G1,0.035994589877914596,0.0693442415562626,0.5190710730999964,-0.1831887639798898
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
