,ann_ret,vol,sharpe,max_dd
G1,-0.05648342690658048,0.2171722488460361,-0.26008584064819584,-0.577709150861902
G2,-0.06187122984955251,0.21452086704881015,-0.2884159042461584,-0.617349041898096
G3,-0.06272967744076707,0.21529507533319886,-0.29136605815847966,-0.6174475577857428
G4,-0.05478284372434761,0.21435738433714746,-0.2555677934480838,-0.5841366825138271
G5,-0.05378294990321275,0.21065876058424415,-0.25530839426782115,-0.6129723284821433
G6,-0.07058538021475513,0.2097877171825377,-0.33646097666117564,-0.6554235993445174
G7,-0.07499179594160466,0.20940848648431262,-0.3581124967789808,-0.6727727222844844
G8,-0.07674751104770772,0.21281215152128646,-0.3606350036831946,-0.6774376883333083
G9,-0.0860597961266567,0.21107409287148218,-0.40772315993823266,-0.7004126646103279
G10,-0.10417876942837645,0.21465568523124814,-0.4853296539346017,-0.7608498801958449
LS,-0.0691957411958144,0.043271191201157216,-1.5991180107369882,-0.5076636104373706
LS_gross,0.05347925756594751,0.04319286852353494,1.2381501714063683,-0.10244721184371375
LS_effective,-0.0691957411958144,0.043271191201157216,-1.5991180107369882,-0.5076636104373706
LS_raw_gross_GN_minus_G1,-0.052742578193797685,0.04319286852353494,-1.2210945926191332,-0.48421699974763965
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
