,mean,std,count,icir
2016,0.018917972797985877,0.032471231721091474,6,2.0182104789720046
2017,-0.040318652372880036,0.08847015952039572,12,-1.5787007682841654
2018,-0.023412438197672632,0.04287878066650482,12,-1.891449889997107
2019,-0.03345933470824031,0.03266827602936391,12,-3.5479844513394974
2020,-0.050376389681466176,0.05644881562849202,12,-3.0914542832727587
2021,-0.00579677653429929,0.039496936731948075,12,-0.5084096291147586
2022,-0.013276739495702012,0.03529907531378028,12,-1.3029229327395415
2023,-0.009469039131313306,0.023992847206689115,12,-1.3671455274153552
2024,-0.029938967108086495,0.0565765795625273,12,-1.8331193776049777
2025,-0.027180371399349285,0.037633646671282626,12,-2.5018986144751647
2026,-0.007300726828304835,0.04850904189977525,6,-0.5213555784066617
