year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.07420659463511343,0.04736124416449898,5.427627353633911,1.0,0.06425807872805847
2017,12,0.01306357228869724,0.07353879654994604,0.6153696278400429,0.5833333333333334,7.620568258681633e-05
2018,12,0.007662801472999328,0.0720258584675438,0.3685443467648287,0.5833333333333334,0.004590448572754899
2019,12,-0.013914926322657097,0.08928836111441851,-0.5398544462818615,0.3333333333333333,-0.007782221268197056
2020,12,0.04056055753439457,0.07617535823940356,1.8445058364438898,0.75,0.04075576684001063
2021,12,-0.0005022263579124234,0.07590778630626072,-0.02291942924787527,0.25,0.002120101938009158
2022,12,-0.0202046300704147,0.09185293379095921,-0.761988635218458,0.4166666666666667,-0.02234927410764903
2023,12,0.03981525616935989,0.04559303977384616,3.025112909504256,0.8333333333333334,0.035898072902818545
2024,12,0.023282486105022874,0.14815056453897654,0.5443981801339225,0.5833333333333334,0.007667219089343022
2025,12,-0.015436862683460659,0.07197127912365996,-0.7430027867443637,0.5,-0.012294783071782068
2026,6,0.0010690397734308132,0.05992749583075324,0.06179571421183531,0.3333333333333333,0.004017109262362539
