year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.025234566026925198,-2.9547543902042372,0.3333333333333333,0.21835229146876353,
2017,12,-0.2577777701699506,-0.3039956626629907,-0.20837844474318756,-0.09561721791980315,-0.11985866549004687,-2.8585389610783176,0.16666666666666666,0.6171784305920025,-0.07285739397269952
2018,12,-0.2676688690090664,-0.4042932962658442,-0.31300874315117466,-0.09128455311466954,-0.13335515229740036,-3.8573237340182267,0.16666666666666666,0.2278592611094471,-0.19199355768842374
2019,12,0.11749935084792895,0.12770179337421306,0.23191307815818663,-0.10421128478397357,-0.07714019523405213,-2.101836874780596,0.3333333333333333,0.43947746039856717,-0.007216406659783625
2020,12,-0.18040578383334782,-0.22962358326653987,-0.0023411739685105237,-0.22728240929802934,-0.14362278388790684,-2.53355589776215,0.16666666666666666,0.16535734115579395,-0.06386058497417213
2021,12,0.11052922854584035,-0.004888155795086058,0.05826006212485635,-0.0631482179199424,-0.08516310611832978,-1.1390008393924194,0.5833333333333334,0.3028992535055211,-0.11003079001179827
2022,12,-0.12417126496411968,-0.19771629663016044,-0.09104207055638247,-0.10667422607377797,-0.08304573549568162,-1.881948428015951,0.25,0.7712356612339389,-0.08710255652543608
2023,12,-0.32173880798845933,-0.3524252549737299,-0.3227519459452467,-0.029673309028483197,-0.03549940126937112,-2.1395060806875796,0.25,0.6203722523561118,-0.04309117521550154
2024,12,0.0597525049429386,0.023107002333476956,0.14896792910812517,-0.12586092677464822,-0.10818930696338358,-1.5484845298124805,0.3333333333333333,0.4739450657050784,-0.04706557612588458
2025,12,0.25888460524912715,0.2627832852272347,0.27964393481905936,-0.01686064959182465,-0.02770698899474222,-0.3841099976661433,0.5,0.7801236525771567,0.002072370775514809
2026,6,,,,,-0.02465645299234487,0.8922738493313478,0.5,2.0202349657161887,
