year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.014665559864375899,0.8066878600230164,0.6666666666666666,0.8743732086735964,
2017,12,-0.1997324949676741,-0.26788608785986345,G1,G10,-0.1997324949676741,-0.26788608785986345,0.002859362588019332,-0.20259185755569342,-0.20023658040687475,-3.7177805454378143,0.25,0.18062899732084495,-0.03304254959073338
2018,12,-0.26832689369729834,-0.2987068782724446,G1,G10,-0.26832689369729834,-0.2987068782724446,-0.23506576116909061,-0.033261132528207726,-0.07929692543842648,-0.49154085591433466,0.5,0.6755400336538937,-0.07648795550066789
2019,12,0.16758442083881553,0.072257863876374,G1,G10,0.16758442083881553,0.072257863876374,0.19261322210251897,-0.025028801263703437,-0.07286468454622952,-0.16319665395276292,0.3333333333333333,1.7775980314146946,-0.030335690829143003
2020,12,-0.06187900434339566,-0.08488308323570393,G1,G10,-0.06187900434339566,-0.08488308323570393,0.14406132727068166,-0.20594033161407732,-0.17724662147518022,-2.0257812321914472,0.25,0.3961529102549999,-0.0858169450312547
2021,12,0.10731201075589847,0.04843624394894541,G1,G10,0.10731201075589847,0.04843624394894541,-0.09465316897595921,0.20196517973185768,-0.05080745534316955,1.679406516595022,0.5833333333333334,2.6909899887871185,-0.05675905876051213
2022,12,-0.06380200752577536,-0.0950736119646669,G1,G10,-0.06380200752577536,-0.0950736119646669,-0.11077683880020706,0.046974831274431694,-0.05858420713565604,0.5295454193483523,0.5,1.4442866567012227,-0.07568409447338209
2023,12,-0.2679734793663465,-0.2849833458278218,G1,G10,-0.2679734793663465,-0.2849833458278218,-0.25271862213622487,-0.015254857230121655,-0.08434993272801794,-0.08890312752744126,0.6666666666666666,0.4618806324150655,-0.09003315105299614
2024,12,0.08984136904006923,0.11963034711530351,G1,G10,0.08984136904006923,0.11963034711530351,0.11434797450486012,-0.024506605464790887,-0.0858330640085474,-0.14145611589776194,0.5,0.9063004126623457,-0.1321473814654175
2025,12,0.2563184632757769,0.1928013574681433,G1,G10,0.2563184632757769,0.1928013574681433,0.24212967510192374,0.014188788173853162,-0.06071903533808898,0.18114379299241778,0.6666666666666666,0.5699830589990295,-0.060293472944544346
2026,6,,,G1,G10,,,,,-0.16071288238469583,-1.2336082498278904,0.5,0.3951691556816341,
