,ann_ret,vol,sharpe,max_dd
G1,-0.07432593304561586,0.22771811153942867,-0.3263944731631351,-0.6668951437486741
G2,-0.07823154883184669,0.21826385427400863,-0.35842649756214207,-0.6777020599716016
G3,-0.06221141977512601,0.21510337490082487,-0.28921638167606195,-0.6368267522442937
G4,-0.06527130143664905,0.21437217269558745,-0.30447655876182933,-0.6411395693524451
G5,-0.06081147110370744,0.21058551455195687,-0.28877328639194544,-0.62639352827693
G6,-0.06328283385199318,0.21070544113257123,-0.30033791966566736,-0.6213965755433929
G7,-0.06417788761608367,0.21079539873192452,-0.30445582779394925,-0.6321966006325078
G8,-0.0689742275930787,0.20644632021839734,-0.3341024801028742,-0.6557154271372914
G9,-0.0666864947339384,0.2022373983135055,-0.32974363441207816,-0.6346055773191888
G10,-0.08679895374781343,0.2060053540582432,-0.4213431934554141,-0.707724877488872
LS,-0.13992437296697757,0.08086943394926373,-1.7302504312663303,-0.7769888008157309
LS_gross,-0.023829329643615282,0.06528442379245612,-0.3650078879361857,-0.3279954496603531
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
