year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.03954238361221829,-0.3719630864180167,0.6666666666666666,0.34901974900673965,
2017,12,-0.24823998615880338,-0.2722543591366813,0.002859362588019332,-0.2751137217247006,-0.2670869144243283,-5.118722670779134,0.08333333333333333,0.23727501062004572,-0.04225390726245737
2018,12,-0.2558630533581868,-0.31959725703103337,-0.23506576116909061,-0.08453149586194275,-0.15389128889173687,-0.9523534688869617,0.4166666666666667,0.6696619028463107,-0.0856913720405752
2019,12,0.14200218551488542,0.07969431241089442,0.19261322210251897,-0.11291890969162455,-0.13027049811618818,-1.3561030436464407,0.25,1.1646130566229724,-0.06066372148911092
2020,12,-0.025830700563608255,-0.14335119885330672,0.14406132727068166,-0.2874125261239884,-0.2426950092655662,-2.3386590961357827,0.3333333333333333,0.2838590781866667,-0.13546415429488123
2021,12,0.04184809844665649,0.11783040779217746,-0.09465316897595921,0.21248357676813667,-0.05249271809416167,1.7135912934791633,0.5833333333333334,2.6900945447334883,0.07397943718814504
2022,12,-0.08399137598690043,-0.06629820029749889,-0.11077683880020706,0.04447863850270817,-0.06208407510468139,0.4733696353174381,0.5,1.3979841651007723,0.007806179150650072
2023,12,-0.30710550238316514,-0.2322016839220592,-0.25271862213622487,0.02051693821416567,-0.08811559979097716,0.37441520908292747,0.6666666666666666,0.6792459614825843,0.09909855531603262
2024,12,0.1118098632026856,0.09425393149199102,0.11434797450486012,-0.0200940430128691,-0.09388752322803096,-0.10939554017414138,0.4166666666666667,1.2956936808660282,-0.027950671950988992
2025,12,0.2778758044785936,0.244017790353956,0.24212967510192374,0.001888115252032252,-0.06708369829835514,0.002652766395825732,0.5,1.0018517732849066,-0.027801744173398535
2026,6,,,,,-0.13268921074552142,-1.6468905328677685,0.5,0.21827264928264553,
