year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.10108882379600499,0.11769350884262057,2.975371889475902,0.6666666666666666,0.0780478864931559
2017,12,0.10160492233880802,0.09353581529047397,3.7629412272376572,0.8333333333333334,0.08674386821938845
2018,12,0.059701178389677624,0.10378975566605367,1.9925950028317752,0.75,0.05145024755739555
2019,12,0.012792274745062166,0.12656204472313218,0.350134510726314,0.5833333333333334,-0.007169819319333873
2020,12,0.055843602075865084,0.09608538753146516,2.013291688944542,0.75,0.05260317614122307
2021,12,0.03710998821725861,0.10551670052398489,1.2183168112987708,0.6666666666666666,0.001990452648563295
2022,12,0.023616831052730755,0.12643339331405853,0.6470687881561685,0.4166666666666667,0.01163102675146717
2023,12,0.08227885830827837,0.09278924960435837,3.0717171134877876,0.9166666666666666,0.05097324853974544
2024,12,0.03876571633659336,0.1435750344480993,0.9353184631977838,0.5833333333333334,0.016509986885071843
2025,12,0.04688401006269464,0.1260691483039759,1.2882689949702246,0.75,-0.006791918714489882
2026,6,0.059670397298491995,0.14821742071710903,1.3946020559360426,0.5,0.031013570439483298
