,ann_ret,vol,sharpe,max_dd
G1,-0.06588367833316833,0.2001972052561602,-0.32909389643510545,-0.6278981976631458
G2,-0.039440979529852815,0.2048837404030626,-0.19250419507307692,-0.4976389168139359
G3,-0.055943158223311085,0.20073299821200644,-0.27869437871010166,-0.5985959403045491
G4,-0.0755502257898526,0.2054110917931965,-0.3678001276869457,-0.6725538420155386
G5,-0.084159185084552,0.20374262322339795,-0.4130661702155168,-0.687349540954503
LS,-0.08902438938990176,0.04673955838461411,-1.9046904264120543,-0.6235940657138183
LS_gross,0.01807461985315162,0.04665462858501233,0.38741321925254896,-0.11062354404524544
LS_effective,-0.08902438938990176,0.04673955838461411,-1.9046904264120543,-0.6235940657138183
LS_raw_gross_GN_minus_G1,-0.0199017158761573,0.04665462858501233,-0.42657537911577487,-0.2296769392509207
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
