,ann_ret,vol,sharpe,max_dd
G1,-0.03945423109283608,0.17998732027792977,-0.21920561421722548,-0.47435836575391666
G2,-0.025133060051735656,0.16384020022149243,-0.1533998372667926,-0.45454629213307773
G3,-0.03644172957907488,0.16423530328244854,-0.2218873095536782,-0.4416076925113006
G4,-0.044520838466189594,0.17689670364679,-0.2516770383414518,-0.5030878465079711
G5,-0.05791381699216247,0.2385331848020161,-0.24279144656636042,-0.6181992846442952
LS,-0.05646674551377329,0.12379826529040797,-0.4561190367353911,-0.5477997561540737
LS_gross,-0.0041346201178387165,0.12323126965427998,-0.033551712397658605,-0.31958064340002157
LS_effective,-0.05646674551377329,0.12379826529040797,-0.4561190367353911,-0.5477997561540737
LS_raw_gross_GN_minus_G1,-0.01097918805276532,0.12323126965427998,-0.08909417296086423,-0.3657561294853364
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
