year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G5,,,,,-0.033756938501819156,-1.9274492171072375,0.3333333333333333,0.4550525696661357,
2017,12,-0.0435009159554538,-0.0015934520819503861,G1,G5,-0.0435009159554538,-0.0015934520819503861,0.2202060264077017,-0.2637069423631555,-0.22356257154538262,-3.3733256347206315,0.16666666666666666,0.23844565665499112,-0.10833863145499456
2018,12,-0.24436331544256118,-0.26151866700151327,G1,G5,-0.24436331544256118,-0.26151866700151327,-0.18314752676606916,-0.06121578867649202,-0.12610924811852953,-0.9649914086258922,0.3333333333333333,0.8905942923041633,-0.0386812414101293
2019,12,0.19295688851450876,0.26898514043284827,G1,G5,0.19295688851450876,0.26898514043284827,0.16232178671069986,0.030635101803808906,-0.0818990372674514,0.3975256681593622,0.5,1.3377731822320273,-0.12819948731282527
2020,12,0.06439947068072005,0.16207550748249022,G1,G5,0.06439947068072005,0.16207550748249022,0.23508280769062018,-0.17068333700990013,-0.12036703934062787,-1.3441443252715652,0.25,1.01545954102809,-0.15917714003157368
2021,12,-0.13302239892434953,-0.1510174743372633,G1,G5,-0.13302239892434953,-0.1510174743372633,-0.2096455942527421,0.07662319532839257,-0.0467912382365987,0.9552742932821329,0.5,2.1221724914773072,-0.050675109187951706
2022,12,-0.0923202906559285,-0.1630729715998932,G1,G5,-0.0923202906559285,-0.1630729715998932,-0.13542302220970692,0.04310273155377842,-0.0353358004068387,0.475778123061086,0.5,1.4774015155047653,0.012438002714145968
2023,12,-0.20038191025271412,-0.36866184390806,G1,G5,-0.20038191025271412,-0.36866184390806,-0.25142872060334565,0.05104681035063152,-0.045318034291954135,0.9671185262219644,0.5833333333333334,1.5088615563830188,0.1827708319105006
2024,12,0.12378749428127955,0.1015306106671865,G1,G5,0.12378749428127955,0.1015306106671865,0.12128508049726561,0.002502413784013946,-0.0391857232360282,0.21852028173289034,0.4166666666666667,1.6241725965919502,-0.05964689154678415
2025,12,0.09804227080356265,0.1898706598745059,G1,G5,0.09804227080356265,0.1898706598745059,0.164917458828177,-0.06687518802461434,-0.09019701290266557,-0.9483412897628339,0.16666666666666666,2.367023397586148,-0.14659786811539166
2026,6,,,G1,G5,,,,,-0.16484572725493274,-0.2745265290973719,0.3333333333333333,1.5922013629590592,
