ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.005890217136977483,0.07355705680307294,0.27739433284208515,-0.001671300994966397,0.07866095903622145,-0.07360139702057895,0.5583333333333333,0.8771979018038376,120
