ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.01690083030106044,0.07276159019845885,0.8046304840697754,0.022172139618847994,0.07524130211866371,1.0208029699376928,0.5916666666666667,2.54446500446432,120
