year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.03912112031560078,-2.8786181771856274,0.16666666666666666,0.24682322031530088,
2017,12,-0.0033519108357202843,0.08342730972507084,0.2202060264077017,-0.13677871668263086,-0.11600695595110955,-2.986689048841401,0.25,0.35345997911165694,0.08202558579590802
2018,12,-0.32090345105134666,-0.21883103890522615,-0.18314752676606916,-0.03568351213915699,-0.09117720737606338,-0.7110588433264338,0.5,0.5750460008020387,0.14586244379730307
2019,12,0.13142631514744085,0.1431047560319756,0.16232178671069986,-0.019217030678724267,-0.04842039514903207,-0.2850471335262721,0.5833333333333334,0.5774353008577867,-0.0017529858496589945
2020,12,0.04005010869386849,0.18376822009047067,0.23508280769062018,-0.05131458760014951,-0.03339753367532794,-1.1201320611529038,0.4166666666666667,0.6013362296085445,0.12491323989996572
2021,12,-0.21630598044875637,-0.21050842131993508,-0.2096455942527421,-0.0008628270671929839,-0.03987530965239916,-0.0368809963540231,0.5,0.9729628300357547,0.003655556832085294
2022,12,-0.13955665072646695,-0.11506846338271037,-0.13542302220970692,0.02035455882699655,-0.04812907135288447,0.2676763423331978,0.4166666666666667,1.7323836533904078,0.016650455870219183
2023,12,-0.3015378456626142,-0.25795274602454166,-0.25142872060334565,-0.006524025421196011,-0.0413432908272775,-0.11472504839758133,0.3333333333333333,1.8265520971428273,0.05892411680942278
2024,12,0.11920352113624233,0.1243007281084858,0.12128508049726561,0.0030156476112201958,-0.02223772177370764,0.0922293633905506,0.3333333333333333,2.155421180069813,-0.013562469317355053
2025,12,0.11747732854672521,0.08298657088041295,0.164917458828177,-0.08193088794776404,-0.0685818839778275,-1.404272312288849,0.4166666666666667,0.4451515922774092,-0.03685274149839701
2026,6,,,,,-0.1067085176593442,0.010714961348934132,0.5,1.0087531608212859,
