year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.025602517214823095,-2.6740134429830285,0.3333333333333333,0.27904533483442273,
2017,12,-0.15507383367791105,-0.16615121251050702,-0.0511146318616541,-0.11503658064885292,-0.11871188960242496,-4.583652943841285,0.08333333333333333,0.22651304661555055,-0.017713199962828496
2018,12,-0.2574201254001185,-0.29678340314048046,-0.27987957222849225,-0.016903830911988216,-0.03993345584730412,-0.27394901914459213,0.5,0.7931008445551087,-0.053624975356952764
2019,12,0.11792686522797902,0.13341061592929093,0.21148937490818254,-0.0780787589788916,-0.08991387985170762,-1.5493291486591223,0.25,1.0231368786251236,0.015240215426263193
2020,12,-0.027018220656189196,-0.09700583646064365,0.07969758041170594,-0.17670341687234958,-0.1437440011837685,-1.4585629583145954,0.3333333333333333,0.7257806063545811,-0.07075453764548378
2021,12,-0.06502563526174066,-0.0030118968860111117,-0.000766836873308363,-0.0022450600127027487,-0.07286242899432915,0.009268167889358707,0.4166666666666667,1.4094300778977311,0.06730849662692107
2022,12,-0.11965410183885161,-0.032495895325198365,-0.10382021613593906,0.0713243208107407,-0.026473041165453348,1.563095656301255,0.6666666666666666,1.53993332947242,0.09057730036137257
2023,12,-0.28215993965216146,-0.25709780809277283,-0.28020958864022805,0.02311178054745522,-0.01439542249205461,0.8838045691330662,0.5,1.9262887421620833,0.03477576734146792
2024,12,0.03420770454991651,0.01504022784753034,0.121362559016851,-0.10632233116932066,-0.0794651440262546,-3.0217171332657276,0.25,0.3140259067872167,-0.03045306744051235
2025,12,0.18975026384633265,0.23955817599804452,0.35270501764150897,-0.11314684164346445,-0.07704679063870556,-1.5926844756803273,0.3333333333333333,0.6479225792829204,0.03949960334461644
2026,6,,,,,-0.1578765672631497,-0.7632173904211438,0.3333333333333333,1.0904809391043493,
