ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.021342847905774936,0.06561171169335218,-1.1268383645830933,-0.01891144791804541,0.06024162776218044,-1.0874735579210626,0.38333333333333336,-3.563375786941788,120
