,mean,std,count,icir
2016,0.08560579034285613,0.06586777498063105,6,4.50215840263367
2017,0.10111096157011294,0.08277792130925184,12,4.231305156535893
2018,0.07195049778966982,0.07946463026694525,12,3.1365380391990336
2019,0.04292438936450319,0.12347545211111573,12,1.2042429809656985
2020,0.10085205449445662,0.0754129255836853,12,4.6326509966321785
2021,0.032899476818020315,0.11539800141805466,12,0.9876005596459185
2022,0.05572366839122514,0.11240213171311461,12,1.7173379786792906
2023,0.06410468299917119,0.06744311819613234,12,3.292628541722103
2024,0.03629107002621568,0.09930984631923667,12,1.2658961719542954
2025,0.01952792895545129,0.07963403500918557,12,0.8494700818195544
2026,0.001493433640802173,0.14689200961523913,6,0.03521911028894492
