ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.010967522536398683,0.023645802978809312,-1.6067380992071314,-0.014762777736097271,0.024332790044367846,-2.1016809871078155,0.35833333333333334,-5.080951996864116,120
