,ann_ret,vol,sharpe,max_dd
G1,-0.06016580993809528,0.21512634696695584,-0.2796766216057067,-0.6107946076313775
G2,-0.05005277846036971,0.21496120244981953,-0.23284563860799024,-0.5933838058938791
G3,-0.05993536134818567,0.21695855575432563,-0.2762525826179164,-0.6203176351881015
G4,-0.06084339752301404,0.2151343260028251,-0.2828158511636821,-0.618876965160807
G5,-0.07935636561647708,0.20847603701488318,-0.3806498183328945,-0.6835742169366368
G6,-0.06176066792474422,0.21276665960772184,-0.2902741812961318,-0.6073397363136217
G7,-0.06448287825262056,0.21026305524493422,-0.30667716769122766,-0.6284633787605498
G8,-0.07778691936269488,0.21125644284033754,-0.36821087355657284,-0.6904783379515036
G9,-0.07196264177155365,0.21698112291947505,-0.3316539282463759,-0.6574224494691141
G10,-0.10136662181293266,0.20927390264469373,-0.4843729702170911,-0.7428688971281256
LS,-0.07570245608516069,0.036636717881548805,-2.0663001617643917,-0.554308233262544
LS_gross,0.04651348678042089,0.036440007053026455,1.2764401146447582,-0.06516281591881923
LS_effective,-0.07570245608516069,0.036636717881548805,-2.0663001617643917,-0.554308233262544
LS_raw_gross_GN_minus_G1,-0.04587370026233917,0.036440007053026455,-1.258882859039656,-0.3892240562303795
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
