year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.02870486427671444,0.06040568456269071,-1.6461458457618912,0.3333333333333333,-0.03139110428651143
2017,12,0.09862012119511465,0.08799251800856266,3.8824905667983423,0.9166666666666666,0.08386435972682309
2018,12,0.006850207213022371,0.08272056745370149,0.28686715530500456,0.5,0.0010746340786854651
2019,12,0.03785097905087464,0.09631197214039333,1.3614053865862896,0.75,0.03324558821419081
2020,12,0.046444441429629724,0.09209079271181653,1.7470613492710978,0.5833333333333334,0.04602791288847896
2021,12,0.00016564076660368666,0.08689534138559755,0.006603305056116513,0.5,-0.004118294688375797
2022,12,-0.009613805873564125,0.08344868184609949,-0.39908599773515724,0.5,-0.014175501308209734
2023,12,-0.051845848779239055,0.08380659728446392,-2.1430208875410806,0.4166666666666667,-0.06408459476114489
2024,12,0.01531801728931173,0.051744245873206605,1.025489260441404,0.75,0.0014822024877881115
2025,12,0.040474516848716315,0.08395507152981573,1.6700341817678657,0.75,0.028792360016235325
2026,6,0.032789362181265186,0.030221007881153224,3.758500806397432,1.0,0.01846567359327588
