universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zz500,A3_tort_vol_joint_20d,A3,S2,120,0.02046719097322954,1.1067367028466972,0.6416666666666667,1.5706001795304587,0.6700469214316231,-0.9005532580988356,-0.9005532580988356,0.02452809119611965,1.335234500158051,-0.0025445769564810487,-0.13919634650379395,0.5555555555555556,-0.0044140627075092125,5.061963090884183e-11,-0.43858474719419016
