year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.03792043354637275,0.01863805918718414,7.047956752119306,1.0,0.025410282802784966
2017,12,-0.04847599731805335,0.08861460278248677,-1.8950125073298851,0.25,-0.055822723648315226
2018,12,0.038734888518347235,0.040537704629431785,3.310044096112117,0.8333333333333334,0.008925768319281553
2019,12,-0.008328980775852817,0.07018391871862799,-0.41109753181144515,0.5833333333333334,-0.007626628991142873
2020,12,0.002663029769875274,0.07392077626457937,0.12479584486459468,0.5,-0.016328430582669893
2021,12,0.02308883640411881,0.05057351763052559,1.5815011339231642,0.75,0.019236202335209385
2022,12,0.014183763425077654,0.06584760131396494,0.74617748876333,0.6666666666666666,0.01100677607728418
2023,12,-0.007733901376893944,0.04696789950265382,-0.5704112922806063,0.5,-0.009514690666936538
2024,12,-0.020154364695441532,0.0481789195694996,-1.4491144242626999,0.3333333333333333,-0.03893080923149043
2025,12,-0.014575834481446706,0.05408934078771633,-0.9334957874107953,0.4166666666666667,-0.022806057949470816
2026,6,-0.0014514306347556082,0.09359368995856636,-0.053720536163743046,0.5,-0.022612465032724138
