year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.06419067281953578,0.058124554843768536,3.8256295293549645,0.8333333333333334,0.05638787581581658
2017,12,0.05149723236471685,0.0672788811658401,2.6515251549741246,0.8333333333333334,0.03975554301543159
2018,12,0.011802234020809607,0.043791981936442986,0.9335987120440692,0.6666666666666666,0.003936561330486273
2019,12,0.01066990465345384,0.061702621467323075,0.5990285836229778,0.5833333333333334,0.01105337558084861
2020,12,0.021844020642967265,0.048684204970239064,1.5543009737277789,0.5833333333333334,0.03594782021798139
2021,12,0.010802800726053975,0.03392985714539288,1.1029223990769492,0.5,0.010133341450346625
2022,12,0.006486409772386201,0.038001519534721716,0.5912811604398623,0.75,0.009199947584010134
2023,12,0.019444571654193592,0.03222888846142434,2.0899874394854314,0.5833333333333334,0.022655224427094885
2024,12,0.006802652608082983,0.048987040003958766,0.4810472297362111,0.5,0.0061260698728502995
2025,12,0.019229625787388835,0.036936773162918386,1.8034433450581673,0.75,0.029975498542039434
2026,6,0.002884722802188424,0.06946217269348748,0.1438620839342466,0.5,0.0096779182247941
