ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.0007733197782433144,0.08165630518844284,-0.032806508776615395,0.005300868613246148,0.07695156425790399,0.23862734567988853,0.49166666666666664,-0.10374328981240874,120
