,ann_ret,vol,sharpe,max_dd
G1,-0.0685756693038082,0.184003632415798,-0.372686497562428,-0.6086083264039686
G2,-0.06732393802820547,0.1818113413062674,-0.37029559071783097,-0.5922370256631033
G3,-0.04466956949828649,0.18354547852212308,-0.2433705796403063,-0.46507415206025227
G4,-0.08226075695930024,0.1818290184785291,-0.452407199068799,-0.605141965540108
G5,-0.052812580828318856,0.18328062538123766,-0.2881514656470899,-0.6030122992319382
LS,-0.09091802301198837,0.0607550050723671,-1.4964696802130655,-0.6163837976893856
LS_gross,0.01420364447694289,0.06041206500708261,0.23511271258940872,-0.1947375248621548
LS_effective,-0.09091802301198837,0.0607550050723671,-1.4964696802130655,-0.6163837976893856
LS_raw_gross_GN_minus_G1,0.01420364447694289,0.06041206500708261,0.23511271258940872,-0.1947375248621548
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
