,mean,std,count,icir
2016,-0.043245573304891975,0.046079402350524275,6,-3.2510634403080534
2017,0.001198828923842523,0.06764581951697503,12,0.06139130608528766
2018,-0.008179057545218337,0.054713149221103076,12,-0.5178478456467152
2019,-0.015909035128238023,0.07491846732028584,12,-0.7356065367355721
2020,-0.0158058378553325,0.058347920163476036,12,-0.9383886913168233
2021,0.0064336555361209176,0.07584654992318698,12,0.2938411378828338
2022,-0.0005749530035699844,0.04391750559177011,12,-0.04535083678951744
2023,0.022048224061959526,0.05089481380618155,12,1.5006890264853765
2024,0.0296544220972428,0.07615232537216252,12,1.3489533114189967
2025,-0.0016668551781373313,0.06669925609460668,12,-0.08657001671197287
2026,-0.009424705127215912,0.03768098823369434,6,-0.8664352445032678
