ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.011657103188471104,0.07443946860616085,0.5424728405391669,0.014152171964412026,0.07638530205453538,0.6418062171780875,0.6,1.7154497448850912,120
