universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,C2_entropy_diff_20d,C2,S1,120,0.04652988328771953,2.550873221737754,0.7583333333333333,2.7874668109825995,2.4939768357804994,-0.2934899752021001,-0.2934899752021001,0.04531481552547798,2.5243533884409017,0.053415267273754896,2.6390543314556463,0.7222222222222222,0.0034245536746373745,1.2308033351665432e-11,-0.16618315991254473
