year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.062297163316958004,-1.2971018327360537,0.5,0.35180865551611096,
2017,12,-0.24920845832044392,-0.27306434363666,G1,G10,-0.24920845832044392,-0.27306434363666,0.002859362588019332,-0.25206782090846325,-0.2549883730094381,-2.6279199128283484,0.25,0.5257921588623594,-0.0714953144152568
2018,12,-0.2568558763996571,-0.3204072756118279,G1,G10,-0.2568558763996571,-0.3204072756118279,-0.23506576116909061,-0.02179011523056651,-0.10352873307543609,-0.18904634854368327,0.4166666666666667,1.2124583492635024,-0.024394510179006623
2019,12,0.14207659768709613,0.07976778368083548,G1,G10,0.14207659768709613,0.07976778368083548,0.19261322210251897,-0.05053662441542284,-0.09704799609898918,-0.3856494908821575,0.4166666666666667,1.0689533947973218,-0.05246426166889384
2020,12,0.0029607328510343756,-0.11430621052462064,G1,G10,0.0029607328510343756,-0.11430621052462064,0.14406132727068166,-0.14110059441964728,-0.20173701196731864,-0.7419514077462558,0.5,0.557644305810391,0.01435380372350914
2021,12,0.04046324564444559,0.11676253816916637,G1,G10,0.04046324564444559,0.11676253816916637,-0.09465316897595921,0.1351164146204048,-0.0528354904887568,1.2553464714059932,0.5833333333333334,1.8377782310366046,-0.17231348388467593
2022,12,-0.0850366169137341,-0.06700324760605914,G1,G10,-0.0850366169137341,-0.06700324760605914,-0.11077683880020706,0.025740221886472958,-0.05142104026202876,0.3678883076808612,0.5,1.3168773570096977,-0.1184127884044558
2023,12,-0.30797646526911704,-0.23287033644748434,G1,G10,-0.30797646526911704,-0.23287033644748434,-0.25271862213622487,-0.05525784313289217,-0.11022417719931998,-0.4270607889964875,0.6666666666666666,0.33449686944212675,-0.19192274651353003
2024,12,0.11096286708884673,0.093645240264141,G1,G10,0.11096286708884673,0.093645240264141,0.11434797450486012,-0.0033851074160133887,-0.08114231023139384,0.10257458160067846,0.5,1.0837033906575613,-0.0895897213875545
2025,12,0.2770424620235781,0.2435935856976399,G1,G10,0.2770424620235781,0.2435935856976399,0.24212967510192374,0.03491278692165434,-0.05821623326895886,0.4378220430683519,0.5833333333333334,0.9713136680345977,-0.08714316311977321
2026,6,,,G1,G10,,,,,-0.14050564447464364,-1.437453423846399,0.16666666666666666,1.5111305107953465,
