,ann_ret,vol,sharpe,max_dd
G1,-0.1295500921705045,0.2291196624113197,-0.5654254672300183,-0.7989304641498244
G2,-0.08217183137294315,0.2306662133645599,-0.35623696324816084,-0.6989333343415631
G3,-0.07070689164688015,0.22281428021064592,-0.3173355477038308,-0.6685714518755587
G4,-0.07593930375675062,0.21694599068240006,-0.3500378297745203,-0.669388234295331
G5,-0.05700751231629031,0.2199669755587737,-0.25916395936924763,-0.6217882826091079
G6,-0.055450835222109696,0.2126274107083969,-0.26078874326394585,-0.6290291283378101
G7,-0.05035765042516438,0.20367792998484546,-0.24724156627530147,-0.5784354966886593
G8,-0.046564569681956214,0.2066689564821952,-0.22530993756659248,-0.5705109017497083
G9,-0.049232596840673826,0.20197610047045456,-0.2437545666343611,-0.5667598804689653
G10,-0.0682715584963618,0.19277162703433887,-0.3541577126606937,-0.5954369627947856
LS,-0.05393772020262555,0.07889816513738394,-0.6836371937003196,-0.4500210632463284
LS_gross,0.05443542119864819,0.07905058478693543,0.6886150348585992,-0.14817605652018362
LS_effective,-0.05393772020262555,0.07889816513738394,-0.6836371937003196,-0.4500210632463284
LS_raw_gross_GN_minus_G1,0.05443542119864819,0.07905058478693543,0.6886150348585992,-0.14817605652018362
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
