ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.015029767541471069,0.05779830215869825,0.9007988136502648,0.03328967668139183,0.06184842635086965,1.8645393191608919,0.6,2.8485759647124116,120
