,ann_ret,vol,sharpe,max_dd
G1,-0.07266095070699863,0.22414712637019418,-0.3241663271961566,-0.6695987506974588
G2,-0.0777864765732138,0.21920458230658904,-0.3548578946420849,-0.6859858951020064
G3,-0.0631917282055332,0.21594287139045626,-0.2926316937375225,-0.638731937135833
G4,-0.05132600653333108,0.21329677371287714,-0.2406318934876249,-0.5832690253907031
G5,-0.05800073022728336,0.2139138920559442,-0.27114054945115307,-0.6146764620772811
G6,-0.06289411804830902,0.2118507066228155,-0.29687943481957485,-0.6314044791539809
G7,-0.05833344360025494,0.21544534568155677,-0.27075750193497256,-0.6084165364682388
G8,-0.06258790573980899,0.21117539188648515,-0.29637878344012913,-0.6195793098209498
G9,-0.06930670585717047,0.20830515038062017,-0.33271719748902795,-0.6314865518609196
G10,-0.09013779978937342,0.21179951144104076,-0.4255807729493528,-0.7095965274964087
LS,-0.09305941489316238,0.08291703084553066,-1.1223196723786018,-0.6720862795364855
LS_gross,0.022060770372910765,0.08305973675769203,0.26560125560315784,-0.23851350225301327
LS_effective,-0.09305941489316238,0.08291703084553066,-1.1223196723786018,-0.6720862795364855
LS_raw_gross_GN_minus_G1,-0.028341852983099103,0.08305973675769203,-0.3412225235649379,-0.3233145114713446
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
