year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.0586522651241439,-1.5739545731581082,0.3333333333333333,0.5659315911482385,
2017,12,-0.2313173093792572,-0.2743479805215152,G1,G10,-0.2313173093792572,-0.2743479805215152,0.002859362588019332,-0.23417667196727654,-0.23668870346827597,-2.4954516065123875,0.3333333333333333,0.37555665071883676,-0.050473490434222
2018,12,-0.2558763615289562,-0.3254422518206125,G1,G10,-0.2558763615289562,-0.3254422518206125,-0.23506576116909061,-0.020810600359865594,-0.1019333295262066,-0.1649572034840289,0.4166666666666667,1.2414381651611088,-0.015042247001866849
2019,12,0.15036547758125351,0.06395920382129372,G1,G10,0.15036547758125351,0.06395920382129372,0.19261322210251897,-0.04224774452126545,-0.07867803567266118,-0.3507330823500043,0.4166666666666667,1.0996012023560817,-0.035510454360923815
2020,12,-0.028187231249144573,-0.10470979557382776,G1,G10,-0.028187231249144573,-0.10470979557382776,0.14406132727068166,-0.17224855851982623,-0.21976565945055093,-1.0245444165540767,0.5,0.45198716353632723,-0.03160990345935888
2021,12,-0.04115427687682505,0.13103078920701172,G1,G10,-0.04115427687682505,0.13103078920701172,-0.09465316897595921,0.053498892099134165,-0.06741756688603684,0.5601660957404963,0.4166666666666667,2.1092818000595024,-0.24889588094334059
2022,12,-0.06965013240563667,-0.07956544043212699,G1,G10,-0.06965013240563667,-0.07956544043212699,-0.11077683880020706,0.04112670639457039,-0.04661701299034271,0.4992212189955949,0.5,1.4458225864523708,-0.09493765423449152
2023,12,-0.2920875545935223,-0.23729041735630785,G1,G10,-0.2920875545935223,-0.23729041735630785,-0.25271862213622487,-0.039368932457297445,-0.0996387086189161,-0.2891588999480722,0.6666666666666666,0.38638460091067905,-0.1720079715142645
2024,12,0.1290868665852123,0.07667409932071911,G1,G10,0.1290868665852123,0.07667409932071911,0.11434797450486012,0.014738892080352173,-0.06874647901117825,0.254096931284877,0.4166666666666667,1.7377498993420497,-0.06507750140062674
2025,12,0.2856800607944123,0.24543601897204437,G1,G10,0.2856800607944123,0.24543601897204437,0.24212967510192374,0.04355038569248859,-0.05272204995115848,0.5238074341487642,0.75,0.4932461675370872,-0.08403199087272539
2026,6,,,G1,G10,,,,,-0.20873604014117286,-0.5437557000335362,0.16666666666666666,3.1097872387418533,
