,mean,std,count,icir
2016,0.014841606316599443,0.03889948790046483,6,1.321684042322739
2017,-0.02513284509078616,0.08586815435586849,12,-1.013911733926178
2018,-0.03418790973300514,0.052353176857264976,12,-2.2621433967068314
2019,-0.028839641633254556,0.04363951439521721,12,-2.289288745447184
2020,-0.010374130117693343,0.03857272555914611,12,-0.931669732315029
2021,0.023698323571494474,0.028526930844521972,12,2.87775090168298
2022,-0.0009338857951698924,0.045409263738616194,12,-0.07124262815675451
2023,0.015980903470915363,0.022585857462639063,12,2.4510680462998873
2024,-0.010422483345366655,0.06338963254445855,12,-0.5695653995960448
2025,-0.0039033366206839364,0.04750236561756269,12,-0.28465013302702435
2026,-0.015496478465124775,0.12001868739444993,6,-0.44727514727401174
