universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,A2b_low_tau_cum_ret_20d,A2b,S2,120,-0.018351375793520107,-0.9346574584986397,0.425,-1.0799002280130459,-0.7668465934241232,0.31305363458892266,-0.31305363458892266,-0.019897138652218396,-0.9778716613038447,-0.009592052927563193,-0.631329154250295,0.5555555555555556,0.0030198337941115495,3.250314351395187e-06,-2.321029744572884
