,mean,std,count,icir
2016,0.019628317549696683,0.0700878688358714,6,0.9701320307736482
2017,0.00130349780324337,0.05418949843584378,12,0.08332700939998215
2018,0.021910184437745724,0.08325666799591415,12,0.9116279467547972
2019,0.02270024333335324,0.08387836417973589,12,0.9374997994308357
2020,0.02558875285510194,0.09739561416345768,12,0.9101235292377003
2021,0.016685015629106487,0.09261186744614909,12,0.6240948507273598
2022,-0.009280132533895685,0.060303998270019615,12,-0.5330877391481791
2023,-0.03209041154237647,0.05927684609576914,12,-1.8753434734834162
2024,-0.0007610245543825342,0.07912293203008652,12,-0.03331861345827762
2025,0.03826517864412999,0.05209586315179115,12,2.544433648377087
2026,0.044871138075673306,0.0642238666887787,6,2.4202557381704253
