year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.03552071094064296,0.05416756012290934,2.2716059549501773,0.6666666666666666,0.04353023886872583
2017,12,0.007535896505940742,0.07979552505007494,0.3271500656378696,0.5833333333333334,0.013550198842645892
2018,12,-0.00441454819595252,0.05650708003337526,-0.2706288048625106,0.5833333333333334,-0.003435420738410497
2019,12,0.003675407659022976,0.08956017454212443,0.14216124156750834,0.6666666666666666,0.00987199558961851
2020,12,0.01471403019384724,0.040958005311601674,1.2444672383802344,0.75,0.025914595980957997
2021,12,0.015836283320909635,0.06331688923584033,0.8664117156073053,0.6666666666666666,0.022637825035340522
2022,12,0.024364452077801413,0.05764022780818651,1.46427141258923,0.6666666666666666,0.025381711796837018
2023,12,0.0025329148657036735,0.0420249298677558,0.20878736751974228,0.5,0.01908974390500507
2024,12,0.02400317547542455,0.0409949687573984,2.0282839932119,0.6666666666666666,0.022514825250906447
2025,12,0.003387466283749954,0.05356850627764081,0.21905646134584916,0.5833333333333334,0.0177244336115211
2026,6,-0.010425567389343906,0.03546625614558883,-1.018298201081639,0.5,0.0005117929517715417
