,ann_ret,vol,sharpe,max_dd
G1,-0.05347433816673697,0.18924535445279816,-0.2825661867439637,-0.5907989535574009
G2,-0.05046824452834198,0.20243903945711253,-0.24930094839258443,-0.5675358008893795
G3,-0.044482169253433956,0.2137280690599741,-0.20812506962270755,-0.5673330024292356
G4,-0.04854147758554683,0.21542120753811783,-0.22533286365019392,-0.5607868003129115
G5,-0.046094033820410996,0.2175433733980987,-0.21188433874315313,-0.561483437605937
G6,-0.04855614053943491,0.21974846138763002,-0.22096236866834423,-0.580089013145646
G7,-0.05201950190066107,0.2223716454605648,-0.23393046264023876,-0.5818683419088
G8,-0.05766412997077164,0.22274539022268144,-0.258879117153105,-0.5994476345580828
G9,-0.06809117932155373,0.22804348712787517,-0.2985885726408475,-0.6573875071697992
G10,-0.11118961315364306,0.23867834332359117,-0.4658554756385934,-0.7834493849206605
LS,-0.03008118852055819,0.14184341089249566,-0.21207321743945498,-0.41302674816208695
LS_gross,0.039204516599524286,0.14228855709422095,0.2755282462634276,-0.3285291605300832
LS_effective,-0.03008118852055819,0.14184341089249566,-0.21207321743945498,-0.41302674816208695
LS_raw_gross_GN_minus_G1,-0.05734635806600641,0.14228855709422095,-0.40302860073303487,-0.48216174726988326
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
