year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.06244957413010188,-3.2541212474951453,0.3333333333333333,0.028409904910074696,
2017,12,-0.19841627461226907,-0.3044438331749745,G1,G10,-0.19841627461226907,-0.3044438331749745,0.002859362588019332,-0.2012756372002884,-0.2064373978598465,-2.744020319360058,0.25,0.4356885230242717,0.058137657347806515
2018,12,-0.2727343508897412,-0.2756291450271994,G1,G10,-0.2727343508897412,-0.2756291450271994,-0.23506576116909061,-0.03766858972065057,-0.07574498961399645,-0.5542338591868239,0.4166666666666667,0.9169729834018965,-0.07289145488643067
2019,12,0.12055033687406702,0.05075589835064709,G1,G10,0.12055033687406702,0.05075589835064709,0.19261322210251897,-0.07206288522845194,-0.06852115344722476,-1.1804359507219542,0.25,1.257226330150335,-0.035393511783439524
2020,12,-0.035629911710099216,-0.1909033209490849,G1,G10,-0.035629911710099216,-0.1909033209490849,0.14406132727068166,-0.17969123898078088,-0.1773713439497554,-1.40566731050698,0.3333333333333333,0.7004299758599095,0.074877280617615
2021,12,0.022327439025467744,0.06272885161470731,G1,G10,0.022327439025467744,0.06272885161470731,-0.09465316897595921,0.11698060800142696,-0.06031102684009737,1.0856343312302204,0.6666666666666666,1.0892868088081307,-0.11454556262956839
2022,12,-0.05087780203755976,-0.12948990653512404,G1,G10,-0.05087780203755976,-0.12948990653512404,-0.11077683880020706,0.059899036762647295,-0.03632365732736942,0.8458873287102252,0.5833333333333334,1.2385799993058069,0.0023490111475392705
2023,12,-0.19761728377414378,-0.28786354977547113,G1,G10,-0.19761728377414378,-0.28786354977547113,-0.25271862213622487,0.05510133836208109,-0.042751531995040115,1.0858264332345748,0.6666666666666666,1.1830963827304022,0.05634114867178042
2024,12,0.17562143648530948,0.058566320806161754,G1,G10,0.17562143648530948,0.058566320806161754,0.11434797450486012,0.06127346198044936,-0.02905623858044959,0.6982606380528379,0.5,2.049145580524283,0.005003273237346839
2025,12,0.20295756567846346,0.2579537194721704,G1,G10,0.20295756567846346,0.2579537194721704,0.24212967510192374,-0.03917210942346028,-0.08761160645969779,-0.4177324356680293,0.5833333333333334,0.5125237155483864,-0.11260690756284242
2026,6,,,G1,G10,,,,,-0.19042872805923405,-0.20892841376572419,0.3333333333333333,1.6728740511707318,
