,mean,std,count,icir
2016,0.020264475286394357,0.051093744064721475,6,1.373909915088554
2017,-0.03870780503055311,0.032040724826139566,12,-4.184916872273264
2018,-0.007976615416794543,0.07689539099796301,12,-0.3593428161303278
2019,-0.019385422798891095,0.10095088557867199,12,-0.6652054020411129
2020,-0.029671861644308944,0.08726763720275606,12,-1.1778288852645644
2021,-0.004065159015154502,0.07744026097619243,12,-0.18184499551877545
2022,-0.030235128072556922,0.07807307164738975,12,-1.3415324103434714
2023,-0.025677301120953015,0.05239378362631912,12,-1.6976972100329457
2024,-0.0330036245640777,0.11723649633815526,12,-0.9751904289945331
2025,-0.0018747023875407953,0.05993324280131373,12,-0.10835655247475316
2026,0.003881597013791908,0.22473874255821588,6,0.05983056740342553
