,ann_ret,vol,sharpe,max_dd
G1,-0.07817434867575124,0.1967941255862474,-0.3972392389400383,-0.6272673251974314
G2,-0.04705309574967276,0.187782782843612,-0.2505719376246501,-0.5162353982686937
G3,-0.08406870252725618,0.18173179913706547,-0.4625976462371894,-0.6440798450809302
G4,-0.05985956595359798,0.1742783917640605,-0.34347095671296046,-0.553967965745523
G5,-0.03215074094460446,0.17374095313002863,-0.1850498708876236,-0.456301227960035
LS,-0.052338502886280835,0.06616561490148543,-0.7910226930439338,-0.4499493678359695
LS_gross,0.044830701261243444,0.06628749803487921,0.6763070351162506,-0.10088699322555983
LS_effective,-0.052338502886280835,0.06616561490148543,-0.7910226930439338,-0.4499493678359695
LS_raw_gross_GN_minus_G1,0.044830701261243444,0.06628749803487921,0.6763070351162506,-0.10088699322555983
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
