,mean,std,count,icir
2016,0.06239345997457974,0.035081746820126866,6,6.160961327842822
2017,0.01838884378019688,0.06968144795539923,12,0.9141719253633858
2018,0.019914196023205943,0.06938851975707551,12,0.9941817299125076
2019,0.01441358174840321,0.07724080258012914,12,0.6464214527388735
2020,0.020440156955990305,0.05334680802459813,12,1.3272917977073029
2021,0.004017286393745118,0.05364179778129134,12,0.25942993823180505
2022,0.001269833371870045,0.04841183221240899,12,0.09086274229718842
2023,0.020818699902177624,0.05169828995916553,12,1.3949802210704647
2024,-0.004335472359022859,0.103700947995479,12,-0.14482526043957603
2025,0.025302169855961343,0.06508065018791703,12,1.3467795298824254
2026,0.013737193938513118,0.08710906926543771,6,0.5462925515236217
