year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.06913589182892367,0.021637925172031534,11.068240260767945,1.0,0.05434065236642716
2017,12,0.01652046196574535,0.051413813996119884,1.1130969389409477,0.6666666666666666,0.013086475993228451
2018,12,0.026603225439197478,0.0434576324391374,2.1206004800391054,0.75,0.026868623150826013
2019,12,-0.00011512355362026967,0.03068329256446484,-0.012997291187003667,0.4166666666666667,-0.003343219042843062
2020,12,0.02638588882907786,0.04140062913494575,2.2077780463606866,0.75,0.01544583107593836
2021,12,0.018230609739357417,0.05527429356894966,1.1425326415845887,0.6666666666666666,0.004301368707534915
2022,12,0.01595842929952753,0.06657609192189765,0.8303524450850533,0.5,0.00413906088485937
2023,12,0.04238143742650729,0.03515222210372558,4.17650996309174,0.8333333333333334,0.02652225908904599
2024,12,0.026911854975993393,0.08395758034178064,1.110386934797108,0.75,0.006647323081230563
2025,12,0.03599072055162389,0.05744113973618131,2.1704916330955157,0.6666666666666666,0.015547051384947344
2026,6,0.019827810597033688,0.05202050206954963,1.3203553979928846,0.5,0.01008659501291482
