,ann_ret,vol,sharpe,max_dd
G1,-0.05314934521716741,0.21519018254784344,-0.2469877788469772,-0.5594655831295137
G2,-0.06194132847953748,0.2117378216932854,-0.2925378564121771,-0.6198479618416738
G3,-0.0548405252511327,0.2124489791575915,-0.2581350377327669,-0.5887282903922835
G4,-0.05983241815266671,0.21357748663160916,-0.28014384426139977,-0.600260479960258
G5,-0.05521231021433126,0.20891258320425393,-0.2642842731993322,-0.619916251826402
G6,-0.07600310793514997,0.20656691499265672,-0.36793456463176505,-0.66746992606038
G7,-0.07165319790392022,0.2093009343805004,-0.3423453321696963,-0.6736553542854836
G8,-0.08905933467418548,0.2097503066254961,-0.42459692244073177,-0.7099608467424972
G9,-0.09248495220477726,0.21185083477204117,-0.4365569401899892,-0.7197961667898998
G10,-0.11277106302261297,0.2135899069713926,-0.527979362984212,-0.7867517343138237
LS,-0.1800241283142735,0.05105407891324956,-3.5261458466456364,-0.8665477622911584
LS_gross,-0.06515358489761613,0.04630018020954403,-1.4071993802776988,-0.5567593441252633
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
