year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.03692138644834009,-0.7799879251798936,0.5,0.5472042725256782,
2017,12,-0.2024994096196575,-0.27814405087506744,0.002859362588019332,-0.28100341346308677,-0.27544710422330565,-4.755432099935662,0.08333333333333333,0.03209860276293032,-0.09568234482121696
2018,12,-0.24322250223887876,-0.3433791063605931,-0.23506576116909061,-0.10831334519150249,-0.17846282918042222,-1.4590569662812831,0.25,1.0131123477036401,-0.13031157461710174
2019,12,0.17915505272908594,0.10526911007264639,0.19261322210251897,-0.08734411202987258,-0.1174676832653394,-0.9166248651397698,0.25,1.553423366474915,-0.06246457823495388
2020,12,-0.039644914051566116,-0.1421425404352391,0.14406132727068166,-0.28620386770592077,-0.24295995486418098,-2.878493717660571,0.25,0.355177757681788,-0.10603304709790395
2021,12,0.15828826410672847,-0.04055760157397137,-0.09465316897595921,0.05409556740198784,-0.05718155265095515,0.6041422959735231,0.5833333333333334,1.106083991848277,-0.17570470818556383
2022,12,-0.038843077990728836,-0.13097267133367752,-0.11077683880020706,-0.02019583253347046,-0.05717444417716133,-0.1067137119752199,0.5,0.9255105916250829,-0.09522082187308789
2023,12,-0.27417733992588234,-0.3025602852127727,-0.25271862213622487,-0.049841663076547804,-0.10053858715406283,-0.45685591315811497,0.5,0.6630392038568585,-0.039825501892973625
2024,12,0.1107921265019638,0.06169575204667965,0.11434797450486012,-0.052652222458180464,-0.07485413483242986,-0.47982609012865923,0.3333333333333333,1.3529584795773721,-0.04776815185520078
2025,12,0.18546632131268193,0.32061192103136427,0.24212967510192374,0.07848224592944053,-0.023688853550021594,1.2503789509338676,0.5833333333333334,1.7690595544947438,0.11495812077956336
2026,6,,,,,-0.11412819747204139,-1.4299082750936265,0.3333333333333333,0.6362677736565675,
