,ann_ret,vol,sharpe,max_dd
G1,-0.023435418415163944,0.18176755961938723,-0.12893069843836058,-0.4650146780555442
G2,-0.055458264465610085,0.18915780447824274,-0.2931851774161874,-0.5534955154453897
G3,-0.07563794098036059,0.18814930899211155,-0.4020101981003386,-0.6128954603315269
G4,-0.05928617811895154,0.18148627116887137,-0.3266703191217493,-0.5392745138009323
G5,-0.08838268058551535,0.1768343081766041,-0.49980505195432856,-0.6695962250723786
LS,-0.02629210433024798,0.06803588019930663,-0.386444685557488,-0.3268247458616085
LS_gross,0.0706694726681123,0.06784240639351866,1.0416710789737513,-0.12298242759513611
LS_effective,-0.02629210433024798,0.06803588019930663,-0.386444685557488,-0.3268247458616085
LS_raw_gross_GN_minus_G1,-0.07065137254849319,0.06784240639351866,-1.0414042824289158,-0.5548953445225491
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
