ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.006320531120350584,0.05016120189625435,-0.436491974570686,-0.009751134125103884,0.058575536467355534,-0.5766728144440028,0.48333333333333334,-1.3803088200276648,120
