ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.0008159589669094548,0.06048885010121295,-0.04672869083190749,-0.005631736946822384,0.06686801866354751,-0.29175246169142877,0.5333333333333333,-0.147769095106656,120
