,mean,std,count,icir
2016,0.016736654038051874,0.051978969240736625,6,1.1154024624208898
2017,0.05998005193302413,0.0889511612517833,12,2.33585477528625
2018,0.021961906168178103,0.11800073153465344,12,0.6447271439698453
2019,0.02471021408932329,0.09974044142975143,12,0.8582144946442095
2020,0.04603713005245457,0.07756537153533351,12,2.0560372936313174
2021,0.005131188423159866,0.06288950841309031,12,0.2826378922775046
2022,0.017786328703250653,0.07467372871011889,12,0.82510477315903
2023,-0.004834662902957501,0.08275032345571755,12,-0.20238910098936289
2024,0.014389113452064775,0.09611491738512064,12,0.518601612588125
2025,0.03902535063370901,0.10630535935351507,12,1.271692988798297
2026,0.030278273183881144,0.03865019768793455,6,2.7137510624585364
