ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.01802840354549006,0.08326928001178677,0.750003144394274,0.02768632101527061,0.08061736619573626,1.1896720752865992,0.5583333333333333,2.371718188574052,120
