year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.017943438582124105,-0.09231959745253197,0.6666666666666666,0.4684963970721963,
2017,12,0.027255885607535335,0.03334595665556894,0.2202060264077017,-0.18686006975213276,-0.15988527079949655,-1.7445643116384308,0.25,0.7905514616371544,0.004947918410235896
2018,12,-0.23951267967181566,-0.2042894371822399,-0.18314752676606916,-0.02114191041617075,-0.085165458616419,-0.29263111390136826,0.4166666666666667,1.1540498799105927,0.04625233562166775
2019,12,0.1451072951762562,0.16009415587975262,0.16232178671069986,-0.002227630830947236,-0.03810504191041897,0.05910056192968356,0.5833333333333334,0.7451433532255016,0.011567059465483531
2020,12,0.21768639517518973,0.1766075272713028,0.23508280769062018,-0.05847528041931738,-0.048164488985005804,-0.5573095398094352,0.4166666666666667,0.9346807026953257,-0.04132946797152137
2021,12,-0.2443495140157118,-0.22272399409746368,-0.2096455942527421,-0.013078399844721589,-0.038690108749952046,-0.16822966027752217,0.5833333333333334,0.6319968863023985,0.021745561471280705
2022,12,-0.18611058344024545,-0.17110110558377978,-0.13542302220970692,-0.035678083374072855,-0.07006797094253747,-0.4087613533147872,0.3333333333333333,1.4654275792596134,0.014307186752607448
2023,12,-0.359968314176224,-0.39950355145220195,-0.25142872060334565,-0.1480748308488563,-0.1863899054075998,-2.765474030755625,0.08333333333333333,0.4782134356703342,-0.06320247810825541
2024,12,0.09629841475537093,-0.03878481418026247,0.12128508049726561,-0.16006989467752808,-0.16255112804547112,-1.818630733951532,0.16666666666666666,1.3782514190433783,-0.12504984358016802
2025,12,0.08994549727096746,0.1317252728202405,0.164917458828177,-0.0331921860079365,-0.054855116178021635,-0.3997453135218209,0.4166666666666667,1.0592349570227997,0.03420943904598173
2026,6,,,,,-0.11883579354867302,-2.884094059840275,0.16666666666666666,0.4686609194835614,
