,ann_ret,vol,sharpe,max_dd
G1,-0.0677654743267907,0.21167933807995837,-0.3201326824878553,-0.6390469138440797
G2,-0.06880390485715537,0.2067934695321246,-0.3327179770851852,-0.5967810196250263
G3,-0.06666298582666552,0.17979299414992678,-0.3707763260846317,-0.6122115083961804
G4,-0.06673170955183527,0.2016991719054737,-0.3308477120724575,-0.6302490325374878
G5,-0.08151480479498474,0.2056403123608453,-0.3963950640764805,-0.6486921513204418
LS,-0.09912956068357814,0.07208917303009496,-1.3750963774018419,-0.6751697548774117
LS_gross,0.012039058056728225,0.07216619204864995,0.16682407253263748,-0.1787466154485975
LS_effective,-0.09912956068357814,0.07208917303009496,-1.3750963774018419,-0.6751697548774117
LS_raw_gross_GN_minus_G1,-0.017007813870617783,0.07216619204864995,-0.23567564517124825,-0.2686925977847111
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
